2051,2==0+sqrt(5-1)
2052,2==0*5+2
2053,2==0+5-3
2054,2==sqrt(0*5+4)
2055,2==0!+5/5
2056,2==0!-5+6
2057,2+0+5==7
2058,2+0!+5==8
2059,2==sqrt(0-5+9)
2060,2*0==6*0
2061,2==0!%6+1
2062,2==0+sqrt(6-2)
2063,2==0+6/3
2064,2==0+6-4
2065,2==0!+6-5
2066,2==0!+6/6
2067,2==0!-6+7
2068,2+0+6==8
2069,2+0!+6==9
2070,2*0==7*0
2071,2==0!%7+1
2072,2==0*7+2
2073,sqrt(2+0+7)==3
2074,2==sqrt(0*7+4)
2075,2==0+7-5
2076,2==0!+7-6
2077,2==0!+7/7
2078,2==0!-7+8
2079,2+0+7==9
2080,2*0==8*0
2081,2==sqrt(0!+8)-1
2082,2==0+sqrt(8/2)
2083,2==0+8%3
2084,2==0+sqrt(8-4)
2085,2==(0-8)%5
2086,2==0+8-6
2087,2==0!+8-7
2088,2==0!+8/8
2089,2==0!-8+9
2090,2==sqrt(0!+9sqrt_op+0)
2091,2==sqrt(0+9)-1
2092,2==0*9+2
2093,2==sqrt(0!+9/3)
2094,2==sqrt(0*9+4)
2095,2+sqrt(0+9)==5
2096,2==sqrt(0!+9-6)
2097,2==0+9-7
2098,2==0!+9-8
2099,2==0!+9/9
2100,2==1+0!+0
2101,2==1+0+1
2102,2==(1+0)*2
2103,2==sqrt(1+0+3)
2104,2==1+0!%4
2105,2==1+0!%5
2106,2==1+0!%6
2107,2==1+0!%7
2108,2+1==sqrt(0!+8)
2109,2+1==sqrt(0+9)
2110,2==1+1+0
2111,2==1+1*1
2112,2==sqrt(1+1+2)
2113,2==sqrt(1+1*3)
2114,2+1+1==4
2115,2==1+1%5
2116,2==1+1%6
2117,2==1+1%7
2118,2+1==sqrt(1+8)
2119,2+1==sqrt(1*9)
2120,2==1*2+0
2121,2==sqrt(1+2+1)
2122,2==1+2/2
2123,2==1-2+3
2124,2+1*2==4
2125,2+1+2==5
2126,(2+1)*2==6
2127,2+1==sqrt(2+7)
2128,2==1*2%8
2129,2==1*2%9
2130,2==sqrt(1+3)+0
2131,2==sqrt(1+3)*1
2132,2==1+3-2
2133,2+1==sqrt(3*3)
2134,2+sqrt(1+3)==4
2135,2==sqrt(1+3)%5
2136,2+1==sqrt(3+6)
2137,2==sqrt(1+3)%7
2138,2==sqrt(1+3)%8
2139,2==sqrt(1+3)%9
2140,2==sqrt(1*4)+0
2141,2==sqrt(1+4-1)
2142,2==1+4sqrt_op/2
2143,2==1+4-3
2144,2==1+4/4
2145,2+1==sqrt(4+5)
2146,2+1*4==6
2147,2+1+4==7
2148,2==sqrt(1+4!/8)
2149,2==sqrt(1*4)%9
2150,2%1==5*0
2151,2==1*sqrt(5-1)
2152,2==sqrt(1+5-2)
2153,2==(1+5)/3
2154,2+1==sqrt(5+4)
2155,2==1+5/5
2156,2==1-5+6
2157,2==1+5!%7
2158,2+1+5==8
2159,2==sqrt(1+5!%9)
2160,2%1==6*0
2161,2==1%6+1
2162,2==sqrt(1+6/2)
2163,2+1==sqrt(6+3)
2164,2==1*6-4
2165,2==1+6-5
2166,2==1+6/6
2167,2==1-6+7
2168,2+1*6==8
2169,2+1+6==9
2170,2%1==7*0
2171,2==1%7+1
2172,2+1==sqrt(7+2)
2173,2==1+7%3
2174,2==sqrt(1+7-4)
2175,2==1*7-5
2176,2==1+7-6
2177,2==1+7/7
2178,2==1-7+8
2179,2+1*7==9
2180,2%1==8*0
2181,2+1==sqrt(8+1)
2182,2==1*sqrt(8/2)
2183,2==(1-8)%3
2184,2==1*sqrt(8-4)
2185,2+sqrt(1+8)==5
2186,2==1*8-6
2187,2==1+8-7
2188,2==1+8/8
2189,2==1-8+9
2190,2+1==sqrt(9+0)
2191,2+1==sqrt(9*1)
2192,2==1+9%2
2193,2==sqrt(1+9/3)
2194,2==1+9%4
2195,2==(1+9)/5
2196,2==sqrt(1+9-6)
2197,2==sqrt(1+9sqrt_op%7)
2198,2==1+9-8
2199,2==1+9/9
2200,2==2+0+0
2201,2==2+0*1
2202,2==sqrt(2+0+2)
2203,2==2+0*3
2204,2+2==0+4
2205,2==2+0*5
2206,2==2+0*6
2207,2==2+0*7
2208,2==2+0*8
2209,2==2+0*9
2210,2==2+1*0
2211,2==sqrt(2+1+1)
2212,2==sqrt(2+1*2)
2213,2+2==1+3
2214,2+2==1*4
2215,2+2+1==5
2216,2==2*1%6
2217,2==2*1%7
2218,2==2*1%8
2219,2+2-1==sqrt(9)
2220,2==sqrt(2+2)+0
2221,2==sqrt(2+2)*1
2222,2+2==2+2
2223,2==sqrt(2+2)%3
2224,sqrt(2+2)+2==4
2225,2==sqrt(2+2)%5
2226,2+2+2==6
2227,2==sqrt(2+2)%7
2228,2+2==sqrt(2*8)
2229,2==sqrt(2+2)%9
2230,2==2+3*0
2231,2+2==3+1
2232,2+2==3!-2
2233,2==2+3-3
2234,2==sqrt(2+3!-4)
2235,sqrt(2+2)+3==5
2236,2==2+3!-6
2237,2+2+3==7
2238,2==sqrt(2-3!+8)
2239,2==2%(3+9)
2240,2+2==4+0
2241,2+2==4*1
2242,2==sqrt(2+4-2)
2243,2==(2+4)/3
2244,2==2+4-4
2245,2+2==4%5
2246,sqrt(2+2)+4==6
2247,2+2==4%7
2248,2+2+4==8
2249,2+2==4%9
2250,2==2+5*0
2251,2+2==5-1
2252,2==2+5!%2
2253,sqrt(2+2+5)==3
2254,2==2+5!%4
2255,2==2+5-5
2256,2==2+5!%6
2257,sqrt(2+2)+5==7
2258,2==2+5!%8
2259,2+2+5==9
2260,2==2+6*0
2261,2==2+6%1
2262,2+2==6-2
2263,2==sqrt(2+6/3)
2264,2==sqrt(2+6-4)
2265,2==2+6!%5
2266,2==2+6-6
2267,2==2%(6+7)
2268,sqrt(2+2)+6==8
2269,2==2+6!%9
2270,2==2+7*0
2271,2==sqrt(2+7)-1
2272,2==2+7!%2
2273,2+2==7-3
2274,2==2+7!%4
2275,2+sqrt(2+7)==5
2276,2==2+7!%6
2277,2==2+7-7
2278,2==2+7!%8
2279,2+2==sqrt(7+9)
2280,2==2+8*0
2281,2==2+8%1
2282,2+2==sqrt(8*2)
2283,2==sqrt(2+8%3)
2284,2+2==8-4
2285,2==(2+8)/5
2286,2==sqrt(2+8-6)
2287,2==2+8!%7
2288,2+2==sqrt(8+8)
2289,2==2+8!%9
2290,2==2+9*0
2291,2==2+9%1
2292,2==2+9!%2
2293,2==2+9%3
2294,2==2+9!%4
2295,2+2==9-5
2296,2==2+9!%6
2297,2+2==sqrt(9+7)
2298,2==2+9!%8
2299,2==2+9-9
2300,2==sqrt(3+0!+0)
2301,2==sqrt(3+0+1)
2302,2==3+0!-2
2303,2==sqrt(3+0!%3)
2304,2+3==0!+4
2305,2+3==0+5
2306,2==sqrt(3+0!%6)
2307,2==sqrt(3+0!%7)
2308,2==sqrt(3+0!%8)
2309,2==sqrt(3+0!%9)
2310,2==sqrt(3+1)+0
2311,2==sqrt(3+1)*1
2312,2==3+1-2
2313,2==sqrt(3+1)%3
2314,2+3==1+4
2315,2+3==1*5
2316,2+3+1==6
2317,2==sqrt(3+1)%7
2318,2==sqrt(3+1)%8
2319,2==sqrt(3+1)%9
2320,2==sqrt(3!-2)+0
2321,2==sqrt(3+2-1)
2322,2==sqrt(3+2/2)
2323,2+3==2+3
2324,2==3*2-4
2325,2==sqrt(3!-2)%5
2326,2==3!+2-6
2327,2+3+2==7
2328,2+3*2==8
2329,2+3-2==sqrt(9)
2330,2==3!/3+0
2331,2+3==3!-1
2332,2+3==3+2
2333,2==(3+3)/3
2334,2==3+3-4
2335,2==sqrt(3+3!-5)
2336,2==sqrt(3+3!/6)
2337,2==3+3!-7
2338,2+3+3==8
2339,2==3*3!/9
2340,2==3!-4+0
2341,2+3==4+1
2342,2==sqrt(3+4sqrt_op/2)
2343,sqrt(2+3+4)==3
2344,2==sqrt(3+4/4)
2345,2==3+4-5
2346,2==3*4/6
2347,2==3*4!%7
2348,2==sqrt(3*4-8)
2349,2+3+4==9
2350,2+3==5+0
2351,2+3==5*1
2352,2==sqrt(3+5%2)
2353,2==(3+5)%3
2354,2==sqrt(3+5-4)
2355,2+3==sqrt(5*5)
2356,2==3+5-6
2357,2+3==5%7
2358,2+3==5%8
2359,2+3==5%9
2360,2*3==6+0
2361,2==sqrt(3+6)-1
2362,2==3!-6+2
2363,2==sqrt(3!-6/3)
2364,2==3*6%4
2365,2+sqrt(3+6)==5
2366,2==sqrt(3+6/6)
2367,2==3+6-7
2368,2==3*6%8
2369,2==3*6/9
2370,2%(3!-7)==0
2371,2==sqrt(3%7+1)
2372,2+3==7-2
2373,2==sqrt(3+7%3)
2374,2==(3+7)%4
2375,2==(3+7)/5
2376,2==sqrt(3+7-6)
2377,2==sqrt(3+7/7)
2378,2==3+7-8
2379,2==sqrt(3!+7-9)
2380,2+3!-8==0
2381,2==sqrt(3%8+1)
2382,2==3!-sqrt(8*2)
2383,2+3==8-3
2384,sqrt(2+3!+8)==4
2385,2==sqrt(3*8%5)
2386,2==sqrt(3*8/6)
2387,2==sqrt(3+8-7)
2388,2==sqrt(3+8/8)
2389,2==3+8-9
2390,2==3!/sqrt(9+0)
2391,2==3/9sqrt_op+1
2392,2==sqrt(3+9%2)
2393,2==sqrt(3+9sqrt_op/3)
2394,2+3==9-4
2395,2==(3+9)%5
2396,2==(3+9)/6
2397,2==3*9sqrt_op-7
2398,2==sqrt(3+9-8)
2399,2==sqrt(3+9/9)
2400,2==sqrt(4+0)+0
2401,2==sqrt(4+0)*1
2402,2==4+0-2
2403,2==sqrt(4+0*3)
2404,2+sqrt(4+0)==4
2405,2==sqrt(4+0*5)
2406,2+4==0+6
2407,2==sqrt(4+0*7)
2408,2==sqrt(4+0*8)
2409,2==sqrt(4+0*9)
2410,2==sqrt(4+1*0)
2411,2==sqrt(4+1-1)
2412,2==4-1*2
2413,2==4+1-3
2414,2==4-sqrt(1*4)
2415,2+4==1+5
2416,2+4==1*6
2417,2+4+1==7
2418,2==sqrt(4*1)%8
2419,2==sqrt(4*1)%9
2420,2==sqrt(4+2*0)
2421,2==sqrt(4+2%1)
2422,2==sqrt(4+2-2)
2423,2+4==2*3
2424,2+4==2+4
2425,2==4-2%5
2426,2==4-2%6
2427,2==4-2%7
2428,2+4+2==8
2429,2==4-2%9
2430,2==sqrt(4+3*0)
2431,2==sqrt(4+3%1)
2432,2+4==3*2
2433,2+4==3+3
2434,2==4-3!+4
2435,2==4+3-5
2436,2==sqrt(4+3!-6)
2437,2+4==3!%7
2438,2==4+3!-8
2439,2+4+3==9
2440,2==sqrt(4+4*0)
2441,2==sqrt(4+4%1)
2442,2+4==4+2
2443,2==(4+4)%3
2444,2==sqrt(4+4-4)
2445,2==4-sqrt(4%5)
2446,2==4+4-6
2447,2==4-sqrt(4%7)
2448,2==sqrt(4+4!%8)
2449,2+4==sqrt(4*9)
2450,2==sqrt(4+5*0)
2451,2+4==5+1
2452,2==sqrt(4+5!%2)
2453,2==sqrt(4+5!%3)
2454,2==sqrt(4+5!%4)
2455,2+sqrt(4+5)==5
2456,2==sqrt(4+5!%6)
2457,2==4+5-7
2458,2==sqrt(4+5!%8)
2459,2==4*5%9
2460,2+4==6+0
2461,2+4==6*1
2462,2==sqrt(4+6%2)
2463,2==sqrt(4+6%3)
2464,2==(4+6)%4
2465,2==(4+6)/5
2466,2==sqrt(4+6-6)
2467,2+4==6%7
2468,2==4+6-8
2469,2+4==6%9
2470,2==sqrt(4+7*0)
2471,2+4==7-1
2472,2==sqrt(4+7!%2)
2473,2==(4+7)%3
2474,2==sqrt(4+7!%4)
2475,2==sqrt(4+7!%5)
2476,2==sqrt(4+7!%6)
2477,2==sqrt(4+7-7)
2478,2==sqrt(4+7!%8)
2479,2==4+7-9
2480,2==sqrt(4+8*0)
2481,2==sqrt(4+8%1)
2482,2+4==8-2
2483,2==sqrt(4+8!%3)
2484,2==sqrt(4+8%4)
2485,2==(4+8)%5
2486,2==(4+8)/6
2487,2==sqrt(4+8!%7)
2488,2==sqrt(4+8-8)
2489,2==sqrt(4+8!%9)
2490,2==sqrt(4+9*0)
2491,2==sqrt(4+9%1)
2492,2==sqrt(4+9!%2)
2493,2+4==9-3
2494,2+4==sqrt(9*4)
2495,2==sqrt(4+9!%5)
2496,2==sqrt(4+9!%6)
2497,2==sqrt(4+9!%7)
2498,2==sqrt(4+9!%8)
2499,2==sqrt(4+9-9)
2500,2==sqrt(5-0!+0)
2501,2==sqrt(5+0-1)
2502,2==sqrt(5+0!-2)
2503,2==5+0-3
2504,2==5+0!-4
2505,2==sqrt(5-0!%5)
2506,2+5==0!+6
2507,2+5==0+7
2508,2==5-sqrt(0!+8)
2509,2==5-sqrt(0+9)
2510,2==sqrt(5-1)+0
2511,2==sqrt(5-1)*1
2512,2==sqrt(5+1-2)
2513,2==(5+1)/3
2514,2==5+1-4
2515,2==sqrt(5-1)%5
2516,2+5==1+6
2517,2+5==1*7
2518,2+5+1==8
2519,2==5-sqrt(1*9)
2520,2*5%2==0
2521,2==5-(2+1)
2522,2==sqrt(5-2/2)
2523,sqrt(2+5+2)==3
2524,2==5*2%4
2525,2+5==2+5
2526,2==sqrt(5*2-6)
2527,2==5-sqrt(2+7)
2528,2==5*2-8
2529,2+5+2==9
2530,2==5-3+0
2531,2+5==3!+1
2532,2==sqrt(5-3+2)
2533,2==(5+3)%3
2534,2+5==3+4
2535,2==5-3%5
2536,2==5+3-6
2537,2==sqrt(5+3!-7)
2538,2==5-3%8
2539,2==5+3!-9
2540,2*5!%4==0
2541,2==sqrt(5+4)-1
2542,2==(5-4)*2
2543,2+5==4+3
2544,2==sqrt(5-4/4)
2545,2+sqrt(5+4)==5
2546,2==5*4%6
2547,2==5+4-7
2548,2==5-4!/8
2549,2+5-4==sqrt(9)
2550,2*(5-5)==0
2551,2==5/5+1
2552,2+5==5+2
2553,2==sqrt(5*5)-3
2554,2==(5+5)%4
2555,2==(5+5)/5
2556,2==sqrt(5+5-6)
2557,2==sqrt(5-5!%7)
2558,2==5+5-8
2559,2==5-5!%9
2560,2*5!%6==0
2561,2+5==6+1
2562,2==5-6/2
2563,2==(5+6)%3
2564,2==5*6%4
2565,2==sqrt(5-6+5)
2566,2==sqrt(5-6/6)
2567,2==sqrt(5+6-7)
2568,2==(5!-6)%8
2569,2==5+6-9
2570,2+5==7+0
2571,2+5==7*1
2572,2==5-sqrt(7+2)
2573,sqrt(2+5)==7sqrt_op%3
2574,sqrt(2+5)==7sqrt_op%4
2575,2==(5+7)%5
2576,2==(5+7)/6
2577,2+5==sqrt(7*7)
2578,2==sqrt(5+7-8)
2579,2+5==7%9
2580,2*5!%8==0
2581,2+5==8-1
2582,2==5!%8+2
2583,2==5%8-3
2584,2==sqrt(5!%8+4)
2585,2==5-8+5
2586,2==sqrt(5*8%6)
2587,2==sqrt(5-8+7)
2588,2==sqrt(5-8/8)
2589,2==sqrt(5+8-9)
2590,2==5-sqrt(9+0)
2591,2==5-sqrt(9*1)
2592,2+5==9-2
2593,2==(5+9)%3
2594,sqrt(2+5+9)==4
2595,2==5-9sqrt_op%5
2596,2==(5+9)%6
2597,2==(5+9)/7
2598,2==sqrt(5-9+8)
2599,2==sqrt(5-9/9)
2600,(2+6)*0==0
2601,2==sqrt(6-0!-1)
2602,2==sqrt(6+0-2)
2603,2==(6+0)/3
2604,2==6+0-4
2605,2==6+0!-5
2606,
2607,2+6==0!+7
2608,2+6==0+8
2609,2==6*sqrt(0!/9)
2610,(2+6)%1==0
2611,2==sqrt(6-1-1)
2612,2==sqrt(6-1*2)
2613,sqrt(2+6+1)==3
2614,2==6-1*4
2615,2==6+1-5
2616,2+6sqrt_op%1==sqrt(6)
2617,2+6==1+7
2618,2+6==1*8
2619,2+6+1==9
2620,2==sqrt(6-2)+0
2621,2==sqrt(6-2)*1
2622,sqrt(2+6)==2sqrt_op*2
2623,2==(6+2)%3
2624,2==sqrt(6+2-4)
2625,2==sqrt(6-2)%5
2626,2+6==2+6
2627,2==sqrt(6-2)%7
2628,2==6-sqrt(2*8)
2629,2==sqrt(6-2)%9
2630,2==6/3+0
2631,2==sqrt(6+3)-1
2632,2+6==3!+2
2633,2==sqrt(6-3!/3)
2634,2==sqrt(6-3!+4)
2635,2+6==3+5
2636,2==6/sqrt(3+6)
2637,2==6+3-7
2638,2==sqrt(6+3!-8)
2639,2==6*3/9
2640,2==6-4+0
2641,2==6-4*1
2642,2+6==4*2
2643,2+6==4!/3
2644,2+6==4+4
2645,2==(6+4)/5
2646,2==sqrt(6+4-6)
2647,2==6-4%7
2648,2==6+4-8
2649,2==6-4%9
2650,2*6!%5==0
2651,2==6-5+1
2652,2==(6-5)*2
2653,2+6==5+3
2654,2==6*5%4
2655,2==sqrt(6!/5)%5
2656,2==sqrt(6!/5)/6
2657,2==sqrt(6+5-7)
2658,
2659,2==6+5-9
2660,2*(6-6)==0
2661,2==6/6+1
2662,2+6==6+2
2663,2==sqrt(6-6/3)
2664,2==sqrt(6-6+4)
2665,2==(6+6)%5
2666,2==(6+6)/6
2667,
2668,2==sqrt(6+6-8)
2669,2==sqrt(6*6/9)
2670,2%(6-7)==0
2671,2+6==7+1
2672,2==6/sqrt(7+2)
2673,2==6-7+3
2674,2==6*7%4
2675,2==sqrt(6-7+5)
2676,
2677,
2678,2==6*7%8
2679,2==sqrt(6+7-9)
2680,2+6==8+0
2681,2+6==8*1
2682,2==6-sqrt(8*2)
2683,2==(6+8)%3
2684,sqrt(2+6+8)==4
2685,sqrt(2+6)==8sqrt_op%5
2686,2==(6+8)%6
2687,2==(6+8)/7
2688,2+6==sqrt(8*8)
2689,2+6==8%9
2690,2==6/sqrt(9+0)
2691,2+6==9-1
2692,2==sqrt(6/9sqrt_op+2)
2693,2==6/9*3
2694,2==6*9%4
2695,2+6==9sqrt_op+5
2696,2==6/(9-6)
2697,2==6+9sqrt_op-7
2698,2==6*9sqrt_op%8
2699,2==6*9sqrt_op/9
2700,(2+7)*0==0
2701,2%7==0!+1
2702,sqrt(2+7)==0!+2
2703,sqrt(2+7)==0+3
2704,2==sqrt(7+0!-4)
2705,2==7+0-5
2706,2==7+0!-6
2707,
2708,2+7==0!+8
2709,2+7==0+9
2710,(2+7)%1==0
2711,2%7==1+1
2712,sqrt(2+7)==1+2
2713,sqrt(2+7)==1*3
2714,sqrt(2+7)+1==4
2715,2==7-1*5
2716,2==7+1-6
2717,2+7sqrt_op%1==sqrt(7)
2718,2+7==1+8
2719,2+7==1*9
2720,2*7%2==0
2721,sqrt(2+7)==2+1
2722,2==7%2*2
2723,2==7-(2+3)
2724,sqrt(2+7*2)==4
2725,sqrt(2+7)+2==5
2726,sqrt(2+7)*2==6
2727,2+7==2+7
2728,2==(7!+2)%8
2729,2+7%2==sqrt(9)
2730,sqrt(2+7)==3+0
2731,sqrt(2+7)==3*1
2732,sqrt(2+7)==3!/2
2733,2+7==3*3
2734,2==(7+3)%4
2735,2==(7+3)/5
2736,2+7==3+6
2737,sqrt(2+7)==3%7
2738,2==7+3-8
2739,sqrt(2+7)==3%9
2740,2*7!%4==0
2741,sqrt(2+7)==4-1
2742,2==7%4sqrt_op*2
2743,2==(7+4)%3
2744,2==7*4sqrt_op%4
2745,2+7==4+5
2746,2==sqrt(7*4%6)
2747,sqrt(2+7)+4==7
2748,sqrt(2+7)==4!/8
2749,2==7+4-9
2750,2==7-5+0
2751,2==7-5*1
2752,sqrt(2+7)==5-2
2753,2==(7-5)%3
2754,2+7==5+4
2755,2==(7+5)%5
2756,2==(7+5)/6
2757,2==7-5%7
2758,sqrt(2+7)+5==8
2759,sqrt(2+7)==5!%9
2760,2*7!%6==0
2761,2==7-6+1
2762,sqrt(2+7)==6/2
2763,2+7==6+3
2764,2==7*6%4
2765,2==7*6%5
2766,
2767,
2768,2==7*6%8
2769,sqrt(2+7)+6==9
2770,2*(7-7)==0
2771,2==7/7+1
2772,2+7==7+2
2773,2==(7+7)%3
2774,sqrt(2+7+7)==4
2775,2==sqrt(7*7)-5
2776,2==(7+7)%6
2777,2==(7+7)/7
2778,
2779,2+sqrt(7*7)==9
2780,2*7!%8==0
2781,2+7==8+1
2782,2==7!%8+2
2783,2==7-8+3
2784,2==7!/8%4
2785,sqrt(2+7)==8-5
2786,2==7*8%6
2787,
2788,
2789,2==7*8%9
2790,2+7==9+0
2791,2+7==9*1
2792,2==sqrt(7+9)-2
2793,sqrt(2+7)==9/3
2794,sqrt(2+7)==9sqrt_op%4
2795,sqrt(2+7)==9sqrt_op%5
2796,2+sqrt(7+9)==6
2797,2==(7+9)%7
2798,2==(7+9)/8
2799,2+7==sqrt(9*9)
2800,(2+8)*0==0
2801,2==8sqrt_op/sqrt(0!+1)
2802,2==8*0+2
2803,2==(8+0)%3
2804,2==sqrt(8+0-4)
2805,2==sqrt(8+0!-5)
2806,2==8+0-6
2807,2==8+0!-7
2808,2==8%sqrt(0!+8)
2809,2+8==0!+9
2810,(2+8)%1==0
2811,2==sqrt(8+1)-1
2812,2==sqrt(8*1/2)
2813,sqrt(2+8-1)==3
2814,2==sqrt(8-1*4)
2815,2+sqrt(8+1)==5
2816,2==8-1*6
2817,2==8+1-7
2818,2==8%sqrt(1+8)
2819,2+8==1+9
2820,2==sqrt(8/2)+0
2821,2==sqrt(8/2)*1
2822,2==sqrt(8-2-2)
2823,2==8-2*3
2824,2==(8+2)%4
2825,2+8==2*5
2826,2==sqrt(8+2-6)
2827,2==8*2%7
2828,2+8==2+8
2829,2==sqrt(8/2)%9
2830,2==8-3!+0
2831,2==sqrt(8-3-1)
2832,2==8-3*2
2833,2==(8+3)%3
2834,2+8==3!+4
2835,2==sqrt(8*3%5)
2836,2==8-sqrt(3!*6)
2837,2+8==3+7
2838,2==8-3!%8
2839,2==8+3-9
2840,2==sqrt(8-4)+0
2841,2==sqrt(8-4)*1
2842,2==8-(4+2)
2843,2==sqrt(8-4)%3
2844,2+sqrt(8-4)==4
2845,2==(8+4)%5
2846,2+8==4+6
2847,2==sqrt(8-4)%7
2848,2==sqrt(8+4-8)
2849,2==8-sqrt(4*9)
2850,(2+8)%5==0
2851,2==8-(5+1)
2852,2+8==5*2
2853,2==8%5!%3
2854,2==8%sqrt(5+4)
2855,2+8==5+5
2856,2==sqrt(8*5%6)
2857,2==(8!-5)%7
2858,2sqrt_op*8==sqrt(5!+8)
2859,2==sqrt(8+5-9)
2860,2==8-6+0
2861,2==8-6*1
2862,2==sqrt(8-6+2)
2863,2==(8+6)%3
2864,2+8==6+4
2865,2==(8-6)%5
2866,2==(8+6)%6
2867,2==(8+6)/7
2868,2==8-6%8
2869,2==8-6%9
2870,2*8!%7==0
2871,2==8-7+1
2872,2==(8-7)*2
2873,2+8==7+3
2874,2==8%(7-4)
2875,2==(8!+7)%5
2876,2==8*7%6
2877,
2878,
2879,2+8-7==sqrt(9)
2880,2*(8-8)==0
2881,2==8/8+1
2882,2+8==8+2
2883,2==sqrt(8*8)%3
2884,2==sqrt(8-8+4)
2885,2==sqrt(8*8%5)
2886,2+sqrt(8+8)==6
2887,2==(8+8)%7
2888,2==(8+8)/8
2889,2+8/8==sqrt(9)
2890,2==8%sqrt(9+0)
2891,2+8==9+1
2892,2==8-9sqrt_op*2
2893,2==(8+9)%3
2894,2==8-sqrt(9*4)
2895,2==(8+9)%5
2896,2==sqrt(8*9sqrt_op/6)
2897,2+8==9sqrt_op+7
2898,2==8%9sqrt_op%8
2899,2==8+9sqrt_op-9
2900,(2+9)*0==0
2901,2==sqrt(9+0)-1
2902,2==9*0+2
2903,2==sqrt(9sqrt_op+0!%3)
2904,2==sqrt(9-0!-4)
2905,2+sqrt(9+0)==5
2906,2==sqrt(9+0!-6)
2907,2==9+0-7
2908,2==9+0!-8
2909,2==sqrt(9sqrt_op+0!%9)
2910,(2+9)%1==0
2911,2==sqrt(9*1)-1
2912,2==9%1+2
2913,2==(9-1)%3
2914,2==(9+1)%4
2915,2==(9+1)/5
2916,2==sqrt(9+1-6)
2917,2==9-1*7
2918,2==9+1-8
2919,2==sqrt(9sqrt_op+1)%9
2920,2*9%2==0
2921,2==9%2+1
2922,2==9%2*2
2923,2==(9+2)%3
2924,2==9*2%4
2925,2==9-(2+5)
2926,2==(9!+2)%6
2927,2==sqrt(9+2-7)
2928,2==9*2%8
2929,2+9==2+9
2930,2*9%3==0
2931,2==9-(3!+1)
2932,2==sqrt(9-3-2)
2933,2==(9-3)/3
2934,2==9-(3+4)
2935,2==(9+3)%5
2936,2==(9+3)/6
2937,2==9sqrt_op+3!-7
2938,2+9==3+8
2939,2==9sqrt_op*3!/9
2940,2*9!%4==0
2941,2==sqrt(9-4-1)
2942,2==9%4*2
2943,2==9-(4+3)
2944,2==sqrt(9*4)-4
2945,2==9-(4sqrt_op+5)
2946,2==(9!-4)%6
2947,2+9==4+7
2948,2+sqrt(9*4)==8
2949,2==sqrt(9+4-9)
2950,2==sqrt(9-5)+0
2951,2+9==sqrt(5!+1)
2952,2==9-(5+2)
2953,2==(9+5)%3
2954,sqrt(2+9+5)==4
2955,2==sqrt(9-5)%5
2956,2+9==5+6
2957,2==(9+5)/7
2958,2==sqrt(9-5)%8
2959,2==sqrt(9-5)%9
2960,2*9%6==0
2961,2==9-(6+1)
2962,2==9!%6+2
2963,2*9==6*3
2964,2==9*6%4
2965,2+9==6+5
2966,2==sqrt(9sqrt_op+6/6)
2967,2==9%6!-7
2968,2==(9!-6)%8
2969,2==9sqrt_op*6/9
2970,2==9-7+0
2971,2==9-7*1
2972,2==sqrt(9+7)-2
2973,2==(9-7)%3
2974,2+9==7+4
2975,2==(9-7)%5
2976,2+sqrt(9+7)==6
2977,2==(9+7)%7
2978,2==(9+7)/8
2979,2==9-7%9
2980,2*9!%8==0
2981,2==9-8+1
2982,2==(9-8)*2
2983,2+9==8+3
2984,2==sqrt(9%8*4)
2985,2==(9+8)%5
2986,2==(9!+8)%6
2987,2==9*8%7
2988,2==sqrt(9sqrt_op+8/8)
2989,2+9-8==sqrt(9)
2990,2*(9-9)==0
2991,2==9/9+1
2992,2+9==9+2
2993,2==sqrt(9/9+3)
2994,2==(9+9)%4
2995,2==9*9sqrt_op%5
2996,2==(9sqrt_op+9)/6
2997,2==sqrt(9*9)-7
2998,2==(9+9)%8
2999,2==(9+9)/9
3000,(3+0)*0==0
3001,3==0!+0!+1
3002,3==0+0!+2
3003,3==0+0+3
3004,3==0-0!+4
3005,3*0==0*5
3006,3*0==0*6
3007,3==sqrt(0!+0!+7)
3008,3==0+sqrt(0!+8)
3009,3==0+sqrt(0+9)
3010,(3+0)%1==0
3011,3==0!+1+1
3012,3==0+1+2
3013,3==0+1*3
3014,3+0+1==4
3015,3+0!+1==5
3016,3*(0!+1)==6
3017,3==sqrt(0!+1+7)
3018,3==0+sqrt(1+8)
3019,3==0+sqrt(1*9)
3020,3==0!+2+0
3021,3==0+2+1
3022,3==0!+sqrt(2+2)
3023,3==0*2+3
3024,3==sqrt(0!+2*4)
3025,3+0+2==5
3026,(3+0)*2==6
3027,3==0+sqrt(2+7)
3028,3==0!+2%8
3029,3==sqrt(0*2+9)
3030,3==0+3+0
3031,3==0+3*1
3032,3==0+3!/2
3033,3==0+sqrt(3*3)
3034,3==0+3%4
3035,3==0+3%5
3036,3==0+sqrt(3+6)
3037,3==0+3%7
3038,3==0+3%8
3039,3==0+3%9
3040,3==0!+sqrt(4+0)
3041,3==sqrt(0+4)+1
3042,3==0!+4-2
3043,3==0*4+3
3044,3==sqrt(0!+4+4)
3045,3==0+sqrt(4+5)
3046,3==0!+sqrt(4%6)
3047,3+0+4==7
3048,3==0+4!/8
3049,3==sqrt(0*4+9)
3050,3*0==5*0
3051,3==0!+sqrt(5-1)
3052,3==0+5-2
